"Region","region","Tid","Alder","ledige"
"3516","1114","Bjerkreim","2003M12","15-74",1.7
"3517","1114","Bjerkreim","2004M01","15-74",1.4
"3518","1114","Bjerkreim","2004M02","15-74",1.4
"3519","1114","Bjerkreim","2004M03","15-74",1.5
"3520","1114","Bjerkreim","2004M04","15-74",1.2
"3521","1114","Bjerkreim","2004M05","15-74",1.1
"3522","1114","Bjerkreim","2004M06","15-74",0.6
"3523","1114","Bjerkreim","2004M07","15-74",1
"3524","1114","Bjerkreim","2004M08","15-74",1
"3525","1114","Bjerkreim","2004M09","15-74",0.7
"3526","1114","Bjerkreim","2004M10","15-74",0.8
"3527","1114","Bjerkreim","2004M11","15-74",0.9
"3528","1114","Bjerkreim","2004M12","15-74",1.2
"3529","1114","Bjerkreim","2005M01","15-74",1.6
"3530","1114","Bjerkreim","2005M02","15-74",1.3
"3531","1114","Bjerkreim","2005M03","15-74",1
"3532","1114","Bjerkreim","2005M04","15-74",1.3
"3533","1114","Bjerkreim","2005M05","15-74",0.9
"3534","1114","Bjerkreim","2005M06","15-74",1
"3535","1114","Bjerkreim","2005M07","15-74",1.2
"3536","1114","Bjerkreim","2005M08","15-74",1.3
"3537","1114","Bjerkreim","2005M09","15-74",1.2
"3538","1114","Bjerkreim","2005M10","15-74",1
"3539","1114","Bjerkreim","2005M11","15-74",1
"3540","1114","Bjerkreim","2005M12","15-74",0.7
"3541","1114","Bjerkreim","2006M01","15-74",0.5
"3542","1114","Bjerkreim","2006M02","15-74",0.8
"3543","1114","Bjerkreim","2006M03","15-74",1
"3544","1114","Bjerkreim","2006M04","15-74",0.8
"3545","1114","Bjerkreim","2006M05","15-74",0.8
"3546","1114","Bjerkreim","2006M06","15-74",0.8
"3547","1114","Bjerkreim","2006M07","15-74",0.7
"3548","1114","Bjerkreim","2006M08","15-74",0.8
"3549","1114","Bjerkreim","2006M09","15-74",0.7
"3550","1114","Bjerkreim","2006M10","15-74",0.5
"3551","1114","Bjerkreim","2006M11","15-74",0.7
"3552","1114","Bjerkreim","2006M12","15-74",0.7
"3553","1114","Bjerkreim","2007M01","15-74",0.4
"3554","1114","Bjerkreim","2007M02","15-74",0.6
"3555","1114","Bjerkreim","2007M03","15-74",0.8
"3556","1114","Bjerkreim","2007M04","15-74",0.4
"3557","1114","Bjerkreim","2007M05","15-74",0.1
"3558","1114","Bjerkreim","2007M06","15-74",0.3
"3559","1114","Bjerkreim","2007M07","15-74",0.7
"3560","1114","Bjerkreim","2007M08","15-74",0.8
"3561","1114","Bjerkreim","2007M09","15-74",0.4
"3562","1114","Bjerkreim","2007M10","15-74",0.4
"3563","1114","Bjerkreim","2007M11","15-74",0.4
"3564","1114","Bjerkreim","2007M12","15-74",0.4
"3565","1114","Bjerkreim","2008M01","15-74",0.4
"3566","1114","Bjerkreim","2008M02","15-74",0.2
"3567","1114","Bjerkreim","2008M03","15-74",0.4
"3568","1114","Bjerkreim","2008M04","15-74",0.1
"3569","1114","Bjerkreim","2008M05","15-74",0.3
"3570","1114","Bjerkreim","2008M06","15-74",0.6
"3571","1114","Bjerkreim","2008M07","15-74",0.4
"3572","1114","Bjerkreim","2008M08","15-74",0.4
"3573","1114","Bjerkreim","2008M09","15-74",0.4
"3574","1114","Bjerkreim","2008M10","15-74",0.4
"3575","1114","Bjerkreim","2008M11","15-74",0.6
"3576","1114","Bjerkreim","2008M12","15-74",0.7
"3577","1114","Bjerkreim","2009M01","15-74",0.8
"3578","1114","Bjerkreim","2009M02","15-74",0.8
"3579","1114","Bjerkreim","2009M03","15-74",0.7
"3580","1114","Bjerkreim","2009M04","15-74",0.9
"3581","1114","Bjerkreim","2009M05","15-74",0.6
"3582","1114","Bjerkreim","2009M06","15-74",0.6
"3583","1114","Bjerkreim","2009M07","15-74",0.8
"3584","1114","Bjerkreim","2009M08","15-74",0.6
"3585","1114","Bjerkreim","2009M09","15-74",0.6
"3586","1114","Bjerkreim","2009M10","15-74",0.8
"3587","1114","Bjerkreim","2009M11","15-74",0.6
"3588","1114","Bjerkreim","2009M12","15-74",0.7
"3589","1114","Bjerkreim","2010M01","15-74",2.2
"3590","1114","Bjerkreim","2010M02","15-74",2.3
"3591","1114","Bjerkreim","2010M03","15-74",2.2
"3592","1114","Bjerkreim","2010M04","15-74",1.1
"3593","1114","Bjerkreim","2010M05","15-74",1.1
"3594","1114","Bjerkreim","2010M06","15-74",1.2
"3595","1114","Bjerkreim","2010M07","15-74",1.2
"3596","1114","Bjerkreim","2010M08","15-74",0.9
"3597","1114","Bjerkreim","2010M09","15-74",1.1
"3598","1114","Bjerkreim","2010M10","15-74",0.8
"3599","1114","Bjerkreim","2010M11","15-74",0.5
"3600","1114","Bjerkreim","2010M12","15-74",0.7
"3601","1114","Bjerkreim","1999M01","15-29",1.5
"3602","1114","Bjerkreim","1999M02","15-29",1.9
"3603","1114","Bjerkreim","1999M03","15-29",1
"3604","1114","Bjerkreim","1999M04","15-29",2.2
"3605","1114","Bjerkreim","1999M05","15-29",1
"3606","1114","Bjerkreim","1999M06","15-29",1.2
"3607","1114","Bjerkreim","1999M07","15-29",1.2
"3608","1114","Bjerkreim","1999M08","15-29",1.2
"3609","1114","Bjerkreim","1999M09","15-29",1.2
"3610","1114","Bjerkreim","1999M10","15-29",0.5
"3611","1114","Bjerkreim","1999M11","15-29",0.5
"3612","1114","Bjerkreim","1999M12","15-29",1
"3613","1114","Bjerkreim","2000M01","15-29",2
"3614","1114","Bjerkreim","2000M02","15-29",1.7
"3615","1114","Bjerkreim","2000M03","15-29",1
"3616","1114","Bjerkreim","2000M04","15-29",0.5
"3617","1114","Bjerkreim","2000M05","15-29",1
"3618","1114","Bjerkreim","2000M06","15-29",2.5
"3619","1114","Bjerkreim","2000M07","15-29",2
"3620","1114","Bjerkreim","2000M08","15-29",2.5
"3621","1114","Bjerkreim","2000M09","15-29",2
"3622","1114","Bjerkreim","2000M10","15-29",2
"3623","1114","Bjerkreim","2000M11","15-29",2.5
"3624","1114","Bjerkreim","2000M12","15-29",2.7
"3625","1114","Bjerkreim","2001M01","15-29",3.4
"3626","1114","Bjerkreim","2001M02","15-29",2.5
"3627","1114","Bjerkreim","2001M03","15-29",2
"3628","1114","Bjerkreim","2001M04","15-29",1.7
"3629","1114","Bjerkreim","2001M05","15-29",1
"3630","1114","Bjerkreim","2001M06","15-29",2
"3631","1114","Bjerkreim","2001M07","15-29",2.2
"3632","1114","Bjerkreim","2001M08","15-29",1
"3633","1114","Bjerkreim","2001M09","15-29",1
"3634","1114","Bjerkreim","2001M10","15-29",0.2
"3635","1114","Bjerkreim","2001M11","15-29",0.7
"3636","1114","Bjerkreim","2001M12","15-29",1.2
"3637","1114","Bjerkreim","2002M01","15-29",1.5
"3638","1114","Bjerkreim","2002M02","15-29",1.7
"3639","1114","Bjerkreim","2002M03","15-29",1.5
"3640","1114","Bjerkreim","2002M04","15-29",0.7
"3641","1114","Bjerkreim","2002M05","15-29",1.2
"3642","1114","Bjerkreim","2002M06","15-29",1.5
"3643","1114","Bjerkreim","2002M07","15-29",1.7
"3644","1114","Bjerkreim","2002M08","15-29",2
"3645","1114","Bjerkreim","2002M09","15-29",1.5
"3646","1114","Bjerkreim","2002M10","15-29",1.5
"3647","1114","Bjerkreim","2002M11","15-29",2.2
"3648","1114","Bjerkreim","2002M12","15-29",1.7
"3649","1114","Bjerkreim","2003M01","15-29",2.8
"3650","1114","Bjerkreim","2003M02","15-29",1.8
"3651","1114","Bjerkreim","2003M03","15-29",0.5
"3652","1114","Bjerkreim","2003M04","15-29",1
"3653","1114","Bjerkreim","2003M05","15-29",1
"3654","1114","Bjerkreim","2003M06","15-29",2
"3655","1114","Bjerkreim","2003M07","15-29",1.8
"3656","1114","Bjerkreim","2003M08","15-29",3
"3657","1114","Bjerkreim","2003M09","15-29",1.8
"3658","1114","Bjerkreim","2003M10","15-29",3
"3659","1114","Bjerkreim","2003M11","15-29",3.3
"3660","1114","Bjerkreim","2003M12","15-29",2.5
"3661","1114","Bjerkreim","2004M01","15-29",2.3
"3662","1114","Bjerkreim","2004M02","15-29",2.3
"3663","1114","Bjerkreim","2004M03","15-29",2.3
"3664","1114","Bjerkreim","2004M04","15-29",1.8
"3665","1114","Bjerkreim","2004M05","15-29",1.3
"3666","1114","Bjerkreim","2004M06","15-29",0.5
"3667","1114","Bjerkreim","2004M07","15-29",0.8
"3668","1114","Bjerkreim","2004M08","15-29",1
"3669","1114","Bjerkreim","2004M09","15-29",0.3
"3670","1114","Bjerkreim","2004M10","15-29",1
"3671","1114","Bjerkreim","2004M11","15-29",1
"3672","1114","Bjerkreim","2004M12","15-29",0.8
"3673","1114","Bjerkreim","2005M01","15-29",1.8
"3674","1114","Bjerkreim","2005M02","15-29",1.8
"3675","1114","Bjerkreim","2005M03","15-29",1
"3676","1114","Bjerkreim","2005M04","15-29",1.3
"3677","1114","Bjerkreim","2005M05","15-29",1.3
"3678","1114","Bjerkreim","2005M06","15-29",2.1
"3679","1114","Bjerkreim","2005M07","15-29",2.1
"3680","1114","Bjerkreim","2005M08","15-29",2.4
"3681","1114","Bjerkreim","2005M09","15-29",1.8
"3682","1114","Bjerkreim","2005M10","15-29",1.6
"3683","1114","Bjerkreim","2005M11","15-29",1.6
"3684","1114","Bjerkreim","2005M12","15-29",1.3
"3685","1114","Bjerkreim","2006M01","15-29",1
"3686","1114","Bjerkreim","2006M02","15-29",0.8
"3687","1114","Bjerkreim","2006M03","15-29",0.8
"3688","1114","Bjerkreim","2006M04","15-29",1.6
"3689","1114","Bjerkreim","2006M05","15-29",1.3
"3690","1114","Bjerkreim","2006M06","15-29",2.1
"3691","1114","Bjerkreim","2006M07","15-29",1.6
"3692","1114","Bjerkreim","2006M08","15-29",1.3
"3693","1114","Bjerkreim","2006M09","15-29",1
"3694","1114","Bjerkreim","2006M10","15-29",1.3
"3695","1114","Bjerkreim","2006M11","15-29",1
"3696","1114","Bjerkreim","2006M12","15-29",0.8
"3697","1114","Bjerkreim","2007M01","15-29",0.5
"3698","1114","Bjerkreim","2007M02","15-29",0.8
"3699","1114","Bjerkreim","2007M03","15-29",1.3
"3700","1114","Bjerkreim","2007M04","15-29",0.3
"3701","1114","Bjerkreim","2007M05","15-29",0.5
"3702","1114","Bjerkreim","2007M06","15-29",0.5
"3703","1114","Bjerkreim","2007M07","15-29",0.8
"3704","1114","Bjerkreim","2007M08","15-29",1.3
"3705","1114","Bjerkreim","2007M09","15-29",0.3
"3706","1114","Bjerkreim","2007M10","15-29",1
"3707","1114","Bjerkreim","2007M11","15-29",0.8
"3708","1114","Bjerkreim","2007M12","15-29",0.8
"3709","1114","Bjerkreim","2008M01","15-29",1
"3710","1114","Bjerkreim","2008M02","15-29",0.5
"3711","1114","Bjerkreim","2008M03","15-29",0.8
"3712","1114","Bjerkreim","2008M04","15-29",0.3
"3713","1114","Bjerkreim","2008M05","15-29",0.3
"3714","1114","Bjerkreim","2008M06","15-29",1
"3715","1114","Bjerkreim","2008M07","15-29",0.8
"3716","1114","Bjerkreim","2008M08","15-29",0.8
"3717","1114","Bjerkreim","2008M09","15-29",0.5
"3718","1114","Bjerkreim","2008M10","15-29",0.8
"3719","1114","Bjerkreim","2008M11","15-29",0.8
"3720","1114","Bjerkreim","2008M12","15-29",1
"3721","1114","Bjerkreim","2009M01","15-29",0.9
"3722","1114","Bjerkreim","2009M02","15-29",0.7
"3723","1114","Bjerkreim","2009M03","15-29",0.7
"3724","1114","Bjerkreim","2009M04","15-29",0.5
"3725","1114","Bjerkreim","2009M05","15-29",0.5
"3726","1114","Bjerkreim","2009M06","15-29",0.2
"3727","1114","Bjerkreim","2009M07","15-29",0.9
"3728","1114","Bjerkreim","2009M08","15-29",1.1
"3729","1114","Bjerkreim","2009M09","15-29",1.1
"3730","1114","Bjerkreim","2009M10","15-29",1.8
"3731","1114","Bjerkreim","2009M11","15-29",0.9
"3732","1114","Bjerkreim","2009M12","15-29",1.6
"3733","1114","Bjerkreim","2010M01","15-29",5
"3734","1114","Bjerkreim","2010M02","15-29",4.2
"3735","1114","Bjerkreim","2010M03","15-29",4.7
"3736","1114","Bjerkreim","2010M04","15-29",2.2
"3737","1114","Bjerkreim","2010M05","15-29",2.5
"3738","1114","Bjerkreim","2010M06","15-29",2.5
"3739","1114","Bjerkreim","2010M07","15-29",2
"3740","1114","Bjerkreim","2010M08","15-29",2
"3741","1114","Bjerkreim","2010M09","15-29",1.5
"3742","1114","Bjerkreim","2010M10","15-29",1.2
"3743","1114","Bjerkreim","2010M11","15-29",0.5
"3744","1114","Bjerkreim","2010M12","15-29",0.7
"3745","1114","Bjerkreim","1999M01","30-74",0.6
"3746","1114","Bjerkreim","1999M02","30-74",1.1
"3747","1114","Bjerkreim","1999M03","30-74",0.7
"3748","1114","Bjerkreim","1999M04","30-74",0.6
"3749","1114","Bjerkreim","1999M05","30-74",0.6
"3750","1114","Bjerkreim","1999M06","30-74",0.6
"3751","1114","Bjerkreim","1999M07","30-74",0.7
"3752","1114","Bjerkreim","1999M08","30-74",0.8
"3753","1114","Bjerkreim","1999M09","30-74",0.9
"3754","1114","Bjerkreim","1999M10","30-74",0.3
"3755","1114","Bjerkreim","1999M11","30-74",0.7
"3756","1114","Bjerkreim","1999M12","30-74",0.9
"3757","1114","Bjerkreim","2000M01","30-74",1.2
"3758","1114","Bjerkreim","2000M02","30-74",1.1
"3759","1114","Bjerkreim","2000M03","30-74",1
"3760","1114","Bjerkreim","2000M04","30-74",1.2
"3761","1114","Bjerkreim","2000M05","30-74",1.1
"3762","1114","Bjerkreim","2000M06","30-74",1.4
"3763","1114","Bjerkreim","2000M07","30-74",1.2
"3764","1114","Bjerkreim","2000M08","30-74",1.3
"3765","1114","Bjerkreim","2000M09","30-74",1.3
"3766","1114","Bjerkreim","2000M10","30-74",1.1
"3767","1114","Bjerkreim","2000M11","30-74",1.1
"3768","1114","Bjerkreim","2000M12","30-74",0.8
"3769","1114","Bjerkreim","2001M01","30-74",0.5
"3770","1114","Bjerkreim","2001M02","30-74",1
"3771","1114","Bjerkreim","2001M03","30-74",0.8
"3772","1114","Bjerkreim","2001M04","30-74",1
"3773","1114","Bjerkreim","2001M05","30-74",1.2
"3774","1114","Bjerkreim","2001M06","30-74",1
"3775","1114","Bjerkreim","2001M07","30-74",1.2
"3776","1114","Bjerkreim","2001M08","30-74",1.3
"3777","1114","Bjerkreim","2001M09","30-74",1.4
"3778","1114","Bjerkreim","2001M10","30-74",1.5
"3779","1114","Bjerkreim","2001M11","30-74",1.5
"3780","1114","Bjerkreim","2001M12","30-74",1.2
"3781","1114","Bjerkreim","2002M01","30-74",1.2
"3782","1114","Bjerkreim","2002M02","30-74",0.9
"3783","1114","Bjerkreim","2002M03","30-74",1.1
"3784","1114","Bjerkreim","2002M04","30-74",1.2
"3785","1114","Bjerkreim","2002M05","30-74",1
"3786","1114","Bjerkreim","2002M06","30-74",1
"3787","1114","Bjerkreim","2002M07","30-74",0.9
"3788","1114","Bjerkreim","2002M08","30-74",1.3
"3789","1114","Bjerkreim","2002M09","30-74",1.1
"3790","1114","Bjerkreim","2002M10","30-74",1.4
"3791","1114","Bjerkreim","2002M11","30-74",1.4
"3792","1114","Bjerkreim","2002M12","30-74",1.8
"3793","1114","Bjerkreim","2003M01","30-74",2.6
"3794","1114","Bjerkreim","2003M02","30-74",1.6
"3795","1114","Bjerkreim","2003M03","30-74",1.2
"3796","1114","Bjerkreim","2003M04","30-74",1.9
"3797","1114","Bjerkreim","2003M05","30-74",1.5
"3798","1114","Bjerkreim","2003M06","30-74",1.5
"3799","1114","Bjerkreim","2003M07","30-74",1.1
"3800","1114","Bjerkreim","2003M08","30-74",1.6
"3801","1114","Bjerkreim","2003M09","30-74",1.5
"3802","1114","Bjerkreim","2003M10","30-74",1.1
"3803","1114","Bjerkreim","2003M11","30-74",1.3
"3804","1114","Bjerkreim","2003M12","30-74",1.3
"3805","1114","Bjerkreim","2004M01","30-74",1
"3806","1114","Bjerkreim","2004M02","30-74",1
"3807","1114","Bjerkreim","2004M03","30-74",1.1
"3808","1114","Bjerkreim","2004M04","30-74",0.9
"3809","1114","Bjerkreim","2004M05","30-74",1
"3810","1114","Bjerkreim","2004M06","30-74",0.6
"3811","1114","Bjerkreim","2004M07","30-74",1.1
"3812","1114","Bjerkreim","2004M08","30-74",1
"3813","1114","Bjerkreim","2004M09","30-74",0.9
"3814","1114","Bjerkreim","2004M10","30-74",0.7
"3815","1114","Bjerkreim","2004M11","30-74",0.8
"3816","1114","Bjerkreim","2004M12","30-74",1.3
"3817","1114","Bjerkreim","2005M01","30-74",1.5
"3818","1114","Bjerkreim","2005M02","30-74",1.1
"3819","1114","Bjerkreim","2005M03","30-74",0.9
"3820","1114","Bjerkreim","2005M04","30-74",1.3
"3821","1114","Bjerkreim","2005M05","30-74",0.7
"3822","1114","Bjerkreim","2005M06","30-74",0.6
"3823","1114","Bjerkreim","2005M07","30-74",0.9
"3824","1114","Bjerkreim","2005M08","30-74",0.9
"3825","1114","Bjerkreim","2005M09","30-74",0.9
"3826","1114","Bjerkreim","2005M10","30-74",0.8
"3827","1114","Bjerkreim","2005M11","30-74",0.7
"3828","1114","Bjerkreim","2005M12","30-74",0.5
"3829","1114","Bjerkreim","2006M01","30-74",0.3
"3830","1114","Bjerkreim","2006M02","30-74",0.8
"3831","1114","Bjerkreim","2006M03","30-74",1.1
"3832","1114","Bjerkreim","2006M04","30-74",0.5
"3833","1114","Bjerkreim","2006M05","30-74",0.6
"3834","1114","Bjerkreim","2006M06","30-74",0.3
"3835","1114","Bjerkreim","2006M07","30-74",0.4
"3836","1114","Bjerkreim","2006M08","30-74",0.6
"3837","1114","Bjerkreim","2006M09","30-74",0.6
"3838","1114","Bjerkreim","2006M10","30-74",0.2
"3839","1114","Bjerkreim","2006M11","30-74",0.6
"3840","1114","Bjerkreim","2006M12","30-74",0.6
"3841","1114","Bjerkreim","2007M01","30-74",0.4
"3842","1114","Bjerkreim","2007M02","30-74",0.5
"3843","1114","Bjerkreim","2007M03","30-74",0.6
"3844","1114","Bjerkreim","2007M04","30-74",0.4
"3845","1114","Bjerkreim","2007M05","30-74",0
"3846","1114","Bjerkreim","2007M06","30-74",0.2
"3847","1114","Bjerkreim","2007M07","30-74",0.7
"3848","1114","Bjerkreim","2007M08","30-74",0.6
"3849","1114","Bjerkreim","2007M09","30-74",0.5
"3850","1114","Bjerkreim","2007M10","30-74",0.2
"3851","1114","Bjerkreim","2007M11","30-74",0.3
"3852","1114","Bjerkreim","2007M12","30-74",0.2
"3853","1114","Bjerkreim","2008M01","30-74",0.1
"3854","1114","Bjerkreim","2008M02","30-74",0.1
"3855","1114","Bjerkreim","2008M03","30-74",0.2
"3856","1114","Bjerkreim","2008M04","30-74",0.1
"3857","1114","Bjerkreim","2008M05","30-74",0.3
"3858","1114","Bjerkreim","2008M06","30-74",0.4
"3859","1114","Bjerkreim","2008M07","30-74",0.2
"3860","1114","Bjerkreim","2008M08","30-74",0.2
"3861","1114","Bjerkreim","2008M09","30-74",0.3
"3862","1114","Bjerkreim","2008M10","30-74",0.2
"3863","1114","Bjerkreim","2008M11","30-74",0.5
"3864","1114","Bjerkreim","2008M12","30-74",0.6
"3865","1114","Bjerkreim","2009M01","30-74",0.8
"3866","1114","Bjerkreim","2009M02","30-74",0.9
"3867","1114","Bjerkreim","2009M03","30-74",0.7
"3868","1114","Bjerkreim","2009M04","30-74",1.1
"3869","1114","Bjerkreim","2009M05","30-74",0.7
"3870","1114","Bjerkreim","2009M06","30-74",0.8
"3871","1114","Bjerkreim","2009M07","30-74",0.8
"3872","1114","Bjerkreim","2009M08","30-74",0.4
"3873","1114","Bjerkreim","2009M09","30-74",0.4
"3874","1114","Bjerkreim","2009M10","30-74",0.4
"3875","1114","Bjerkreim","2009M11","30-74",0.5
"3876","1114","Bjerkreim","2009M12","30-74",0.4
"3877","1114","Bjerkreim","2010M01","30-74",1.2
"3878","1114","Bjerkreim","2010M02","30-74",1.6
"3879","1114","Bjerkreim","2010M03","30-74",1.3
"3880","1114","Bjerkreim","2010M04","30-74",0.6
"3881","1114","Bjerkreim","2010M05","30-74",0.5
"3882","1114","Bjerkreim","2010M06","30-74",0.7
"3883","1114","Bjerkreim","2010M07","30-74",0.9
"3884","1114","Bjerkreim","2010M08","30-74",0.5
"3885","1114","Bjerkreim","2010M09","30-74",0.9
"3886","1114","Bjerkreim","2010M10","30-74",0.6
"3887","1114","Bjerkreim","2010M11","30-74",0.5
"3888","1114","Bjerkreim","2010M12","30-74",0.7
"3889","1119","Hå","1999M01","15-74",1
"3890","1119","Hå","1999M02","15-74",0.9
"3891","1119","Hå","1999M03","15-74",1
"3892","1119","Hå","1999M04","15-74",0.9
"3893","1119","Hå","1999M05","15-74",0.8
"3894","1119","Hå","1999M06","15-74",0.9
"3895","1119","Hå","1999M07","15-74",1
"3896","1119","Hå","1999M08","15-74",1.2
"3897","1119","Hå","1999M09","15-74",1.1
"3898","1119","Hå","1999M10","15-74",1.2
"3899","1119","Hå","1999M11","15-74",1.2
"3900","1119","Hå","1999M12","15-74",1.3
"3901","1119","Hå","2000M01","15-74",1.5
"3902","1119","Hå","2000M02","15-74",1.4
"3903","1119","Hå","2000M03","15-74",1.3
"3904","1119","Hå","2000M04","15-74",1.4
"3905","1119","Hå","2000M05","15-74",1.3
"3906","1119","Hå","2000M06","15-74",1.7
"3907","1119","Hå","2000M07","15-74",1.8
"3908","1119","Hå","2000M08","15-74",1.8
"3909","1119","Hå","2000M09","15-74",1.9
"3910","1119","Hå","2000M10","15-74",2.4
"3911","1119","Hå","2000M11","15-74",2.3
"3912","1119","Hå","2000M12","15-74",2.1
"3913","1119","Hå","2001M01","15-74",2
"3914","1119","Hå","2001M02","15-74",1.6
"3915","1119","Hå","2001M03","15-74",1.7
"3916","1119","Hå","2001M04","15-74",1.4
"3917","1119","Hå","2001M05","15-74",1.3
"3918","1119","Hå","2001M06","15-74",1.2
"3919","1119","Hå","2001M07","15-74",1.4
"3920","1119","Hå","2001M08","15-74",1.4
"3921","1119","Hå","2001M09","15-74",1.3
"3922","1119","Hå","2001M10","15-74",1.2
"3923","1119","Hå","2001M11","15-74",1.3
"3924","1119","Hå","2001M12","15-74",1.3
"3925","1119","Hå","2002M01","15-74",1.7
"3926","1119","Hå","2002M02","15-74",1.5
"3927","1119","Hå","2002M03","15-74",1.4
"3928","1119","Hå","2002M04","15-74",1.4
"3929","1119","Hå","2002M05","15-74",1.2
"3930","1119","Hå","2002M06","15-74",1.3
"3931","1119","Hå","2002M07","15-74",1.6
"3932","1119","Hå","2002M08","15-74",1.7
"3933","1119","Hå","2002M09","15-74",1.8
"3934","1119","Hå","2002M10","15-74",1.7
"3935","1119","Hå","2002M11","15-74",1.4
"3936","1119","Hå","2002M12","15-74",1.6
"3937","1119","Hå","2003M01","15-74",2.2
"3938","1119","Hå","2003M02","15-74",2
"3939","1119","Hå","2003M03","15-74",1.8
"3940","1119","Hå","2003M04","15-74",1.9
"3941","1119","Hå","2003M05","15-74",1.7
"3942","1119","Hå","2003M06","15-74",2
"3943","1119","Hå","2003M07","15-74",2
